,bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
6853,f,e,12.71232021,f,s,p,f,b,n,c,d,f,v,o,14.86687796,e,w,p,w,3.087016878,,t,k,k,w,p
6854,f,n,8.493387354,f,y,p,f,b,n,c,p,f,v,o,3.7075399539999996,e,w,w,w,18.46926432,,t,k,k,w,p
6855,f,n,6.914606018,k,y,p,f,w,b,c,d,m,c,n,7.511378849,n,w,c,c,15.61766864,c,e,k,y,w,p
6856,f,e,4.081316554,x,s,p,f,b,n,c,p,f,v,o,10.64298816,e,w,w,w,18.96617928,,t,k,k,w,p
6857,f,e,8.176996482,f,s,p,f,b,n,c,l,s,v,o,8.251095809,e,w,w,w,2.9978633130000003,,t,k,k,w,p
6858,f,n,1.33200184,k,y,p,f,b,n,c,d,y,v,o,12.43386109,e,w,w,p,16.56892147,,t,k,s,w,p
6859,f,e,9.82269199,f,s,p,f,b,n,c,p,f,v,o,8.122715944,e,w,w,p,23.73351537,,t,s,s,w,p
6860,f,w,3.215337794,k,s,e,f,g,b,w,g,n,s,t,12.64867521,p,w,w,w,23.8777928,,e,k,k,w,p
6861,f,n,9.219091444,f,y,p,f,b,n,c,l,y,v,o,10.06231841,e,w,p,p,16.27705171,,t,k,s,w,p
6862,f,n,3.763748037,f,y,p,f,b,n,c,d,y,v,o,5.1762422919999995,e,w,p,w,15.98832901,,t,s,k,w,p
6863,f,n,5.8657368089999995,f,y,p,f,b,n,c,p,y,v,o,3.254301196,e,w,p,w,18.45451508,,t,s,s,w,p
6864,f,n,10.81783355,f,s,p,f,b,n,c,d,s,v,o,2.166355436,e,w,w,p,9.142511639,,t,k,k,w,p
6865,f,n,10.09130293,f,s,p,f,b,n,c,l,y,v,o,9.207844402000001,e,w,w,w,12.09666192,,t,s,s,w,p
6866,f,e,4.238675703999999,f,y,p,f,b,n,c,p,y,v,o,13.54018583,e,w,p,w,9.235406437,,t,k,k,w,p
6867,f,e,2.289186306,x,s,p,f,b,n,c,d,f,v,o,3.2746529669999997,e,w,w,p,16.06562923,,t,k,s,w,p
6868,f,n,9.194554443,f,y,p,f,b,n,c,p,f,v,o,11.90097362,e,w,p,p,16.89854277,,t,k,s,w,p
6869,f,n,3.61931179,x,s,p,f,b,n,c,p,f,v,o,2.253374049,e,w,p,p,19.6247385,,t,s,k,w,p
6870,f,e,6.4921184,x,s,p,f,b,n,c,l,f,v,o,5.082931841000001,e,w,p,p,8.310939213,,t,s,k,w,p
6871,f,e,11.89958141,x,s,p,f,b,n,c,l,y,v,o,7.1913200260000005,e,w,w,w,6.288659174,,t,s,k,w,p
6872,f,e,7.1475481610000005,f,y,p,f,b,n,c,d,y,v,o,3.0596018610000004,e,w,w,p,4.273669074,,t,k,k,w,p
6873,f,n,13.081990199999998,x,s,p,f,b,n,c,d,y,v,o,6.050556007999999,e,w,p,w,9.795142065,,t,k,s,w,p
6874,f,e,10.89725547,x,s,p,f,b,n,c,p,s,v,o,14.1437731,e,w,w,p,24.80996692,,t,s,s,w,p
6875,f,n,6.6497430810000004,f,s,p,f,b,n,c,l,f,v,o,3.2178055469999998,e,w,p,w,14.67153301,,t,k,s,w,p
6876,f,n,2.21931955,x,s,p,f,b,n,c,l,y,v,o,13.13232785,e,w,p,w,18.58830497,,t,k,k,w,p
6877,f,e,8.830096372,f,y,p,f,b,n,c,d,y,v,o,4.466150473,e,w,w,p,13.69981457,,t,k,s,w,p
6878,f,n,10.50181865,x,s,p,f,b,n,c,d,f,v,o,14.062080400000001,e,w,w,p,23.22419927,,t,k,k,w,p
6879,f,e,11.36045393,f,y,p,f,b,n,c,l,f,v,o,12.67519791,e,w,p,p,9.560424253999999,,t,k,k,w,p
6880,f,e,4.376077132,f,s,p,f,b,n,c,p,f,v,o,6.690314432,e,w,w,w,22.45648307,,t,k,s,w,p
6881,f,n,9.027542309,f,y,p,f,b,n,c,l,f,v,o,5.4302986010000005,e,w,p,p,6.047730634,,t,k,k,w,p
6882,f,n,8.159653151,f,y,p,f,b,n,c,d,y,v,o,4.687638965,e,w,w,w,9.846952232000001,,t,s,s,w,p
6883,f,e,5.398004642999999,x,y,p,f,b,n,c,d,f,v,o,10.20852771,e,w,p,w,18.59710393,,t,k,k,w,p
6884,f,g,4.257906241000001,k,f,e,f,w,b,w,g,n,n,t,6.276354495,p,w,w,w,22.71055706,,e,k,k,w,p
6885,f,e,10.34531936,x,s,p,f,b,n,c,d,y,v,o,5.496728187,e,w,p,p,24.83532291,,t,s,k,w,p
6886,f,n,9.357509512,k,y,p,f,b,n,c,d,y,v,o,11.37390293,e,w,p,p,2.87048883,,t,s,k,w,p
6887,f,n,2.8964057160000003,k,y,p,f,b,n,c,d,s,v,o,12.51954789,e,w,w,w,9.172240558,,t,s,k,w,p
6888,f,e,11.5817576,x,y,p,f,b,n,c,p,s,v,o,12.39694849,e,w,p,p,6.081688347999999,,t,s,s,w,p
6889,f,e,2.078625932,f,s,p,f,b,n,c,l,f,v,o,2.646437685,e,w,w,p,13.28047698,,t,k,s,w,p
6890,f,n,11.67715155,f,s,p,f,b,n,c,l,s,v,o,9.486625832,e,w,p,p,5.529669054,,t,k,s,w,p
6891,f,e,1.436974107,f,s,p,f,b,n,c,p,s,v,o,14.73131592,e,w,w,w,24.67495947,,t,s,k,w,p
6892,f,e,12.681546699999998,x,s,p,f,b,n,c,p,f,v,o,4.88152149,e,w,w,w,14.87694462,,t,k,s,w,p
6893,f,n,11.74007577,f,s,p,f,b,n,c,d,s,v,o,4.172880847,e,w,p,w,8.281512653,,t,s,s,w,p
6894,f,e,6.469474982,f,y,p,f,b,n,c,p,s,v,o,11.43680569,e,w,p,p,6.489067969,,t,s,k,w,p
6895,f,n,10.86855459,x,s,p,f,b,n,c,l,s,v,o,1.453899915,e,w,p,w,15.70354556,,t,s,k,w,p
6896,f,e,7.8116486929999995,x,y,p,f,b,n,c,p,f,v,o,13.64030658,e,w,p,p,6.8524583539999995,,t,s,k,w,p
6897,f,e,2.377510186,f,s,p,f,b,n,c,p,y,v,o,10.46668781,e,w,p,p,11.76803149,,t,k,s,w,p
6898,f,n,1.7528456630000002,x,s,p,f,b,n,c,d,y,v,o,8.062993703,e,w,p,p,20.66044964,,t,k,k,w,p
6899,f,n,10.98451412,f,s,p,f,b,n,c,p,f,v,o,6.182717656,e,w,p,w,10.96237885,,t,k,s,w,p
6900,f,n,12.66664894,x,s,e,a,n,b,c,l,n,v,o,9.651555201,p,y,o,o,3.3020805419999997,,e,s,s,o,p
6901,f,n,9.791486911,k,s,p,f,b,n,c,p,y,v,o,13.30253903,e,w,w,p,18.31508641,,t,k,k,w,p
6902,f,n,1.4053959269999998,f,s,p,f,b,n,c,l,y,v,o,13.65515858,e,w,p,w,22.10665693,,t,s,s,w,p
6903,f,e,1.277267925,k,y,p,f,b,n,c,p,f,v,o,5.25450203,e,w,w,w,10.26802636,,t,k,s,w,p
6904,t,c,7.6267030170000005,x,y,e,f,w,b,c,p,n,y,t,6.578336309,p,w,w,w,21.44532337,b,e,s,s,w,p
6905,f,n,13.05325739,b,s,e,a,n,b,c,l,n,c,o,1.868895513,p,y,o,o,20.87963843,,e,s,s,n,p
6906,f,g,2.470731584,k,s,e,f,w,b,w,g,n,n,t,2.218469977,p,w,w,w,14.97792036,,e,s,k,w,p
6907,f,g,9.373999249,x,f,e,f,g,b,w,g,n,s,t,12.94253345,p,w,w,w,12.168589,,e,s,k,w,p
6908,f,n,11.49664079,x,s,p,f,b,n,c,d,s,v,o,13.53993175,e,w,w,p,2.607290693,,t,s,k,w,p
6909,f,e,9.543414191,k,y,p,f,b,n,c,p,f,v,o,12.70703034,e,w,w,w,12.56821458,,t,s,s,w,p
6910,f,n,12.76619487,x,s,e,a,o,b,c,l,n,c,o,9.946427836,p,o,o,o,3.407401633,,e,s,s,n,p
6911,f,e,8.499037526,k,s,p,f,b,n,c,d,s,v,o,13.35298734,e,w,w,w,20.89057722,,t,k,k,w,p
6912,f,y,10.12272173,b,y,p,f,y,n,w,l,n,c,o,13.76050016,e,w,y,y,3.685033419,c,e,y,y,y,p
6913,f,e,7.197225386,x,s,p,f,b,n,c,d,f,v,o,6.983886052000001,e,w,w,w,21.27451723,,t,k,s,w,p
6914,f,g,2.00414768,b,s,e,f,g,b,w,g,n,n,t,7.560360074,p,w,w,w,21.58724056,,e,k,k,w,p
6915,f,e,8.312396162999999,k,y,p,f,b,n,c,p,f,v,o,6.066013524,e,w,w,p,23.58903194,,t,s,k,w,p
6916,f,e,9.43991107,k,s,p,f,b,n,c,p,s,v,o,7.522324055,e,w,p,p,6.9747757539999995,,t,s,k,w,p
6917,f,e,8.805093305,f,s,p,f,b,n,c,d,s,v,o,7.0102787520000005,e,w,w,w,21.28738062,,t,k,k,w,p
6918,f,n,7.64038008,f,y,p,f,b,n,c,p,y,v,o,4.500331071000001,e,w,p,w,10.35943663,,t,k,s,w,p
6919,f,e,5.499951241000001,f,s,p,f,b,n,c,d,s,v,o,6.81846971,e,w,w,p,12.80008105,,t,k,k,w,p
6920,f,g,4.733519597,k,f,e,f,w,b,w,g,n,s,t,8.091007696,p,w,w,w,4.5880248660000005,,e,s,k,w,p
6921,f,n,12.74156928,k,s,p,f,b,n,c,p,s,v,o,5.655188006,e,w,w,w,13.52432383,,t,s,s,w,p
6922,f,e,9.390841817,k,s,p,f,b,n,c,d,y,v,o,14.100822899999999,e,w,p,p,24.19488885,,t,k,s,w,p
6923,f,e,6.238981622000001,f,s,p,f,b,n,c,l,f,v,o,1.96406127,e,w,w,w,8.506319912,,t,k,s,w,p
6924,f,g,12.48786659,b,f,e,f,p,b,w,g,n,n,t,12.84162253,p,w,w,w,24.75478724,,e,k,k,w,p
6925,f,n,2.742613735,f,y,p,f,b,n,c,d,s,v,o,10.35760585,e,w,w,w,21.66126404,,t,k,k,w,p
6926,f,n,2.37421398,f,s,p,f,b,n,c,p,y,v,o,9.603033076000001,e,w,w,p,21.25620033,,t,s,s,w,p
6927,f,n,13.18574916,f,s,e,a,o,b,c,l,n,c,o,13.59205704,p,n,o,o,21.92723936,,e,s,s,n,p
6928,t,p,5.809049482000001,x,y,e,f,w,b,c,p,n,y,t,6.975593334,p,w,w,w,24.25000626,b,e,s,s,w,p
6929,f,n,1.512686819,f,s,p,f,b,n,c,d,y,v,o,11.47437415,e,w,w,p,24.56624446,,t,k,k,w,p
6930,f,e,8.724399657000001,k,y,p,f,b,n,c,l,y,v,o,3.936503,e,w,w,p,21.57391746,,t,k,k,w,p
6931,f,n,3.6078608310000004,f,s,p,f,b,n,c,l,s,v,o,11.25044968,e,w,w,p,11.74847828,,t,s,s,w,p
6932,f,w,9.103140301,b,s,e,f,w,b,w,g,n,n,t,8.793519765,p,w,w,w,13.45927514,,e,s,k,w,p
6933,f,e,9.414409787,x,y,p,f,b,n,c,p,f,v,o,8.603143114,e,w,p,w,17.91234923,,t,k,k,w,p
6934,f,e,12.75278859,f,y,p,f,b,n,c,l,y,v,o,11.52610028,e,w,p,p,25.04906318,,t,k,s,w,p
6935,f,e,8.646897711,f,s,p,f,b,n,c,l,y,v,o,4.774971506,e,w,w,p,21.63797471,,t,k,s,w,p
6936,f,n,8.246641191,k,y,p,f,b,n,c,d,f,v,o,11.38869666,e,w,p,w,18.19524653,,t,s,s,w,p
6937,f,w,13.10598309,x,f,e,f,p,b,w,g,n,s,t,9.944191296,p,w,w,w,15.22696777,,e,s,s,w,p
6938,f,w,2.06728569,b,s,e,f,p,b,w,g,n,n,t,14.72321591,p,w,w,w,17.54701541,,e,s,s,w,p
6939,f,e,2.6249018580000003,k,s,p,f,b,n,c,l,y,v,o,5.288589299,e,w,w,w,23.93428829,,t,k,k,w,p
6940,f,n,12.3992081,f,y,p,f,b,n,c,l,y,v,o,11.81927784,e,w,w,w,24.38767928,,t,s,k,w,p
6941,t,n,9.20009784,f,y,e,f,w,b,c,p,n,v,t,8.933804188,p,w,w,w,3.4787401910000004,b,e,s,s,w,p
6942,f,n,3.8928150589999997,k,s,p,f,b,n,c,d,s,v,o,3.9871905030000003,e,w,p,p,20.69835137,,t,s,s,w,p
6943,f,n,11.38056708,k,s,p,f,b,n,c,l,y,v,o,13.66638035,e,w,w,p,17.28813038,,t,s,k,w,p
6944,f,n,6.430694354,f,y,p,f,b,n,c,l,s,v,o,10.63306561,e,w,w,p,21.89941002,,t,s,k,w,p
6945,f,e,8.653078168,f,y,p,a,w,b,c,d,m,c,n,7.658761104,n,w,c,c,5.247943414,c,e,k,y,w,p
6946,f,e,9.747121757,x,s,p,f,b,n,c,d,f,v,o,13.23314863,e,w,w,p,24.04691616,,t,s,k,w,p
6947,f,e,4.797854996,k,y,p,f,b,n,c,p,s,v,o,3.998691937,e,w,p,p,12.73536721,,t,s,s,w,p
6948,f,n,11.86420032,x,s,p,f,b,n,c,l,s,v,o,8.516776869,e,w,p,p,19.70588155,,t,s,k,w,p
6949,f,e,6.396547565,k,s,p,f,b,n,c,l,f,v,o,13.05624642,e,w,w,w,12.83513714,,t,k,k,w,p
6950,f,n,7.966058041,k,y,p,f,b,n,c,l,f,v,o,7.602244333,e,w,w,p,8.313213901000001,,t,s,k,w,p
6951,f,e,3.367180762,f,y,p,f,b,n,c,p,f,v,o,12.53207925,e,w,w,w,3.1238599999999996,,t,s,s,w,p
6952,f,w,8.758731634,x,f,e,f,w,b,w,g,n,s,t,7.409364823,p,w,w,w,9.671625008,,e,s,s,w,p
6953,f,n,11.68706718,k,s,p,f,b,n,c,d,s,v,o,5.5230435579999995,e,w,w,w,9.57317965,,t,k,s,w,p
6954,f,n,8.790836998,f,s,p,f,b,n,c,p,f,v,o,7.894904947000001,e,w,p,p,13.49037954,,t,s,k,w,p
6955,f,e,3.0829857389999997,k,s,p,f,b,n,c,d,y,v,o,9.940997679,e,w,p,p,24.93625124,,t,s,k,w,p
6956,f,e,4.11365804,k,s,p,f,b,n,c,l,s,v,o,6.121789268,e,w,w,w,6.330058345,,t,k,k,w,p
6957,f,n,7.695362446,k,y,p,f,b,n,c,l,s,v,o,11.23557719,e,w,p,p,5.039703406,,t,s,s,w,p
6958,f,w,11.03513693,k,f,e,f,g,b,w,g,n,s,t,3.583135223,p,w,w,w,7.059706386,,e,s,s,w,p
6959,f,n,2.712889684,k,s,p,f,b,n,c,p,f,v,o,7.989060482,e,w,p,p,6.780924379,,t,s,s,w,p
6960,f,n,6.096291898,k,y,p,f,b,n,c,l,s,v,o,13.42085939,e,w,p,p,20.237864399999996,,t,k,s,w,p
6961,f,n,9.008744054,k,s,p,f,b,n,c,l,s,v,o,10.125755499999999,e,w,w,w,4.924101365,,t,k,k,w,p
6962,f,e,5.073739226,k,s,p,f,b,n,c,d,s,v,o,14.1941962,e,w,w,w,4.156890441,,t,s,s,w,p
6963,f,n,12.87165616,x,s,p,f,b,n,c,l,y,v,o,3.5937127089999996,e,w,w,p,18.631583499999998,,t,k,k,w,p
6964,f,e,10.70144314,x,y,p,f,b,n,c,l,s,v,o,6.258882045,e,w,p,p,18.73119522,,t,s,s,w,p
6965,f,e,11.11149758,f,s,p,f,b,n,c,p,y,v,o,10.89105457,e,w,p,w,18.56442025,,t,k,k,w,p
6966,f,n,6.63943511,k,y,p,f,b,n,c,d,f,v,o,4.549083081,e,w,p,p,19.9705019,,t,s,s,w,p
6967,f,n,5.618276555,b,s,e,f,w,b,c,d,n,y,t,13.00065361,p,w,n,n,21.26124488,b,e,y,y,w,p
6968,f,n,3.473676555,f,s,p,f,b,n,c,p,f,v,o,10.33805454,e,w,p,w,24.40170358,,t,s,s,w,p
6969,f,e,6.538066767,k,y,p,f,b,n,c,d,f,v,o,5.560955496,e,w,p,w,14.26456646,,t,k,k,w,p
6970,f,n,2.050881886,x,s,e,f,w,b,c,d,n,y,t,12.14759102,p,w,n,n,6.857337156,b,e,y,y,w,p
6971,f,n,6.3004476060000005,f,s,p,f,b,n,c,d,f,v,o,8.63333828,e,w,w,p,21.18908491,,t,k,k,w,p
6972,f,n,3.1598875239999997,k,s,p,f,b,n,c,l,y,v,o,4.253114167,e,w,w,w,12.4303607,,t,s,s,w,p
6973,f,n,12.80391098,f,y,p,f,b,n,c,p,s,v,o,12.56328113,e,w,w,w,17.68521544,,t,k,k,w,p
6974,f,n,7.625115644,x,s,p,f,b,n,c,p,s,v,o,5.49890724,e,w,p,p,10.8199479,,t,s,s,w,p
6975,f,w,1.603673635,k,f,e,f,w,b,w,g,n,s,t,3.7869137760000005,p,w,w,w,3.365151001,,e,s,s,w,p
6976,f,e,5.774552776,f,y,p,f,b,n,c,d,f,v,o,13.92951219,e,w,w,w,9.980678389,,t,k,k,w,p
6977,f,e,10.51134427,x,s,p,f,b,n,c,p,y,v,o,14.85367324,e,w,p,w,3.7245908819999998,,t,s,k,w,p
6978,f,n,5.589720057999999,x,s,p,f,b,n,c,l,f,v,o,3.21257727,e,w,w,w,22.00865349,,t,k,s,w,p
6979,f,n,1.638845722,f,s,p,f,b,n,c,p,f,v,o,2.48042621,e,w,w,w,17.34105926,,t,k,s,w,p
6980,f,n,4.929467494,k,s,p,f,b,n,c,l,y,v,o,2.645255288,e,w,w,w,23.46057589,,t,k,k,w,p
6981,f,e,10.51629134,k,s,p,f,b,n,c,p,f,v,o,11.81419117,e,w,w,w,12.90610833,,t,k,s,w,p
6982,f,e,9.204543285,k,s,p,f,b,n,c,l,s,v,o,5.187181248,e,w,p,w,19.84161475,,t,k,s,w,p
6983,f,e,8.001034029,x,s,p,f,b,n,c,d,f,v,o,14.16935074,e,w,w,p,4.082758353,,t,k,k,w,p
6984,f,n,10.66470044,b,s,e,f,w,b,c,p,n,y,t,12.06018697,p,w,n,n,9.092481201,b,e,y,y,w,p
6985,f,e,1.8146222230000002,k,s,p,f,b,n,c,p,y,v,o,4.9372020999999995,e,w,p,w,8.502897829,,t,k,s,w,p
6986,f,n,3.078744955,x,s,p,f,b,n,c,p,f,v,o,11.15666453,e,w,w,w,18.594738600000003,,t,s,s,w,p
6987,f,e,12.55273236,x,y,p,f,b,n,c,p,f,v,o,2.7977972,e,w,w,w,19.75936039,,t,k,k,w,p
6988,f,e,9.173323051,f,s,p,f,b,n,c,l,s,v,o,13.61842084,e,w,p,p,12.98229599,,t,s,s,w,p
6989,f,n,1.880723155,b,s,e,a,n,b,c,l,n,c,o,2.3246389880000002,p,n,o,o,21.75637091,,e,s,s,n,p
6990,f,g,1.537227951,k,s,e,f,p,b,w,g,n,n,t,2.678561438,p,w,w,w,13.80344516,,e,k,k,w,p
6991,f,e,5.792157776,k,y,p,f,y,b,c,d,m,c,n,8.936538332000001,n,w,c,c,21.43957239,c,e,k,y,w,p
6992,f,e,8.332585327,k,y,p,f,b,n,c,l,y,v,o,1.4081145380000002,e,w,w,p,11.43258891,,t,k,s,w,p
6993,f,e,7.730263793,f,s,p,f,b,n,c,d,y,v,o,10.94398377,e,w,p,p,19.42012503,,t,k,k,w,p
6994,f,n,11.069986,k,s,e,a,y,b,c,l,n,c,o,12.58374153,p,o,o,o,7.27783906,,e,s,s,o,p
6995,f,e,1.957976908,f,y,p,f,b,n,c,d,s,v,o,13.77727368,e,w,p,w,6.842036716,,t,k,s,w,p
6996,f,e,4.903524599,k,y,p,f,b,n,c,d,s,v,o,6.831266249,e,w,w,p,16.43098374,,t,s,k,w,p
6997,f,w,11.88983737,k,f,e,f,p,b,w,g,n,s,t,6.17161611,p,w,w,w,7.741531327000001,,e,k,s,w,p
6998,f,g,11.26982255,x,s,e,f,w,b,w,g,n,s,t,9.278571077999999,p,w,w,w,13.46495096,,e,s,k,w,p
6999,f,n,10.0539867,k,s,e,a,y,b,c,l,n,v,o,1.4531670909999999,p,o,o,o,18.60541259,,e,s,s,o,p
7000,f,e,2.569813101,k,y,p,f,b,n,c,d,s,v,o,9.459161412,e,w,w,w,22.40088181,,t,s,s,w,p
7001,f,n,8.2205189,k,y,p,f,b,n,c,l,s,v,o,12.87817626,e,w,w,p,9.944127303,,t,k,s,w,p
7002,f,e,9.308093875,k,s,p,f,b,n,c,p,s,v,o,2.967879098,e,w,w,w,16.67523412,,t,k,s,w,p
7003,f,w,12.45734979,x,s,e,f,w,b,w,g,n,s,t,3.493447417,p,w,w,w,22.54447862,,e,k,k,w,p
7004,f,w,10.84274165,k,s,e,f,g,b,w,g,n,n,t,5.477008592000001,p,w,w,w,12.25785497,,e,k,k,w,p
7005,f,w,1.603345645,k,s,e,f,p,b,w,g,n,s,t,7.7835955310000005,p,w,w,w,14.4141864,,e,k,s,w,p
7006,f,e,1.754950763,k,s,p,f,b,n,c,l,f,v,o,13.48347888,e,w,p,w,11.50354038,,t,k,s,w,p
7007,f,e,7.2715548839999995,x,s,p,f,b,n,c,p,s,v,o,6.471596855,e,w,p,w,8.930101693,,t,s,s,w,p
7008,f,g,5.023402975,k,s,e,f,w,b,w,g,n,s,t,5.715114891,p,w,w,w,6.169992487999999,,e,s,k,w,p
7009,f,w,3.1496594360000003,x,f,e,f,g,b,w,g,n,s,t,1.4811532219999999,p,w,w,w,11.59876031,,e,s,k,w,p
7010,f,e,3.581869895,k,y,p,f,b,n,c,d,f,v,o,5.827023395,e,w,w,w,10.5333572,,t,s,k,w,p
7011,f,w,1.2124474729999999,b,s,e,f,g,b,w,g,n,s,t,10.36384519,p,w,w,w,23.08702096,,e,s,s,w,p
7012,f,e,3.43540503,k,s,p,f,b,n,c,p,s,v,o,14.07112542,e,w,w,p,10.88026144,,t,s,s,w,p
7013,f,n,2.886803431,f,s,p,f,b,n,c,p,f,v,o,12.42533558,e,w,w,w,5.592774335,,t,s,k,w,p
7014,f,n,10.86313954,f,y,p,f,b,n,c,d,f,v,o,6.287758405,e,w,p,p,12.45399961,,t,s,k,w,p
7015,f,g,7.28664651,k,s,e,f,p,b,w,g,n,s,t,5.248510008,p,w,w,w,5.059911527,,e,s,k,w,p
7016,f,w,12.45710145,x,s,e,f,w,b,w,g,n,n,t,7.547722487000001,p,w,w,w,18.55805836,,e,s,s,w,p
7017,f,e,2.875278063,f,y,p,f,b,n,c,p,y,v,o,10.13118569,e,w,w,p,14.62813068,,t,s,s,w,p
7018,f,e,7.086589158,x,s,p,f,b,n,c,d,f,v,o,10.54779305,e,w,w,w,2.894684686,,t,s,s,w,p
7019,f,w,2.447296042,x,f,e,f,g,b,w,g,n,s,t,4.015366043,p,w,w,w,20.68805082,,e,k,k,w,p
7020,f,w,12.17546117,k,f,e,f,g,b,w,g,n,n,t,4.120709594,p,w,w,w,19.66229428,,e,k,k,w,p
7021,f,e,9.217717329,f,s,p,f,b,n,c,d,s,v,o,10.00794523,e,w,p,w,14.03762287,,t,k,k,w,p
7022,t,g,9.540554621,f,s,e,f,w,b,c,p,n,v,t,9.323291856,p,w,w,w,13.01567872,b,e,s,s,w,p
7023,f,e,5.534612771,k,s,p,f,b,n,c,d,y,v,o,10.08725482,e,w,w,p,15.81643836,,t,k,s,w,p
7024,f,n,5.492732601,x,s,p,f,b,n,c,p,y,v,o,9.807395117999999,e,w,w,p,24.28074433,,t,s,k,w,p
7025,f,n,12.88074099,k,s,e,a,y,b,c,l,n,c,o,1.499557964,p,b,o,o,13.05206558,,e,s,s,n,p
7026,f,n,3.129461978,x,s,e,a,n,b,c,l,n,c,o,12.12346554,p,n,o,o,8.934730392,,e,s,s,o,p
7027,f,e,3.142967462,k,y,p,f,b,n,c,l,s,v,o,5.037233126,e,w,w,w,24.87406239,,t,k,s,w,p
7028,f,e,6.82530025,x,s,p,f,b,n,c,d,y,v,o,10.61477205,e,w,p,w,14.80099888,,t,k,s,w,p
7029,f,n,4.308259771,x,s,p,f,b,n,c,d,s,v,o,6.07677984,e,w,w,p,17.46293526,,t,k,s,w,p
7030,f,e,9.834451376,k,s,p,f,b,n,c,d,y,v,o,3.740492986,e,w,w,w,15.30061798,,t,k,k,w,p
7031,f,n,7.38312435,x,s,p,f,b,n,c,l,y,v,o,10.02921042,e,w,w,w,8.94565223,,t,s,k,w,p
7032,f,w,10.03994046,k,f,e,f,g,b,w,g,n,n,t,5.998377499,p,w,w,w,21.60918627,,e,k,s,w,p
7033,f,n,4.35932583,k,s,e,a,o,b,c,l,n,c,o,9.952202147000001,p,n,o,o,4.886446449,,e,s,s,n,p
7034,f,c,8.659018791,k,y,p,f,w,b,c,d,m,c,n,4.399116268999999,n,w,c,c,25.10324146,c,e,k,y,w,p
7035,f,g,4.406926395,x,f,e,f,g,b,w,g,n,s,t,9.497456501,p,w,w,w,10.119418,,e,s,s,w,p
7036,f,n,1.383317488,x,s,e,a,n,b,c,l,n,v,o,8.966689794,p,o,o,o,18.69153146,,e,s,s,o,p
7037,f,n,4.503593813,x,s,e,a,y,b,c,l,n,v,o,8.785701859,p,b,o,o,16.84240357,,e,s,s,o,p
7038,f,e,10.14841003,k,y,p,f,b,n,c,p,s,v,o,1.7819365669999998,e,w,w,p,9.980921148,,t,k,s,w,p
7039,f,w,1.225537851,k,f,e,f,p,b,w,g,n,n,t,6.192663826,p,w,w,w,23.5259702,,e,s,s,w,p
7040,f,g,4.489209931,x,f,e,f,g,b,w,g,n,s,t,13.53211133,p,w,w,w,15.14420731,,e,k,s,w,p
7041,f,n,11.99786861,f,s,e,a,o,b,c,l,n,v,o,5.70627073,p,n,o,o,12.20224777,,e,s,s,o,p
7042,f,n,12.01116394,k,y,p,f,b,n,c,d,y,v,o,13.55219163,e,w,w,p,18.06742275,,t,k,k,w,p
7043,f,n,10.57303811,k,y,p,f,b,n,c,l,s,v,o,12.15684249,e,w,p,w,11.73724797,,t,k,s,w,p
7044,f,n,5.833510936000001,f,y,p,f,b,n,c,d,s,v,o,2.507030639,e,w,w,w,20.82826456,,t,k,s,w,p
7045,f,e,9.541639894,f,y,p,f,b,n,c,p,y,v,o,2.571043071,e,w,w,p,23.85384729,,t,k,s,w,p
7046,f,g,7.86283006,k,f,e,f,p,b,w,g,n,n,t,12.65277258,p,w,w,w,6.594196502999999,,e,s,k,w,p
7047,f,e,1.7017000569999998,f,y,p,f,b,n,c,d,s,v,o,4.738593928999999,e,w,w,p,2.6253878019999997,,t,k,k,w,p
7048,f,n,5.158453051,f,y,p,f,b,n,c,p,s,v,o,7.70950605,e,w,w,p,7.984519033,,t,k,s,w,p
7049,f,e,8.59419622,k,s,p,f,b,n,c,l,s,v,o,13.73666295,e,w,p,p,10.37313686,,t,k,s,w,p
7050,f,g,3.481963453,k,s,e,f,w,b,w,g,n,s,t,11.61419564,p,w,w,w,5.223114542,,e,k,k,w,p
7051,f,n,7.362338475,b,s,e,a,y,b,c,l,n,c,o,13.25763451,p,y,o,o,17.78982687,,e,s,s,n,p
7052,f,n,5.91482973,k,y,p,f,b,n,c,l,f,v,o,2.109821749,e,w,w,w,18.57540208,,t,k,k,w,p
7053,f,n,9.375459559,x,s,p,f,b,n,c,p,s,v,o,4.609557141,e,w,p,p,20.550396300000003,,t,k,s,w,p
7054,f,n,7.877034862,b,s,e,a,o,b,c,l,n,v,o,11.12587024,p,o,o,o,5.86353278,,e,s,s,n,p
7055,f,n,3.549448669,k,s,p,f,b,n,c,d,y,v,o,1.7195899819999998,e,w,w,w,5.629890002000001,,t,k,s,w,p
7056,f,n,10.57955561,k,s,p,f,b,n,c,p,y,v,o,8.627500898,e,w,p,w,12.12320959,,t,k,k,w,p
7057,f,e,4.052551209,k,s,p,f,b,n,c,l,s,v,o,10.34622866,e,w,w,w,5.679466314,,t,s,k,w,p
7058,f,e,2.5025640869999997,f,s,p,f,b,n,c,p,s,v,o,2.299580017,e,w,w,p,13.94767129,,t,s,s,w,p
